original_path	sha256	size_bytes	action	retained_path	reason
BR_AF4_00A_af4c5abd/.github/actions/config-variations/action.yml	dfc92ba0a3c1d0c5e1de829302194ba8010f5b78473288ce309eb18b4f1f642d	13387	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/config-variations/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/ct-test/action.yml	abb9831b710d5ed850984240af5f5cff7596caee01fa93ed622cbe6a880c8408	1541	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/ct-test/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/functest/action.yml	44bd8f88267453122d59fbdb65195b953ffa258879bd54ec4154fd195a366070	5261	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/functest/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/lint/action.yml	6da6e56d8fee54fa7c9185817371d08c65e47a1944ee8becd1cadd77fcce9fbe	1539	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/lint/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/multi-functest/action.yml	24f996e395f71133bdf2b04cdbf00bfe5235b13b83d5b8e761e8ce0ada067dfd	11985	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/multi-functest/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/setup-apt/action.yml	e47939c03998bb2a6e01e8c7cef7c34ecbdaeca437192c78683abe1364c68d20	798	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/setup-apt/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/setup-aws-lc/action.yml	03646db52a79cffaf889e6deaac3b640af42fa491678d7f71d663c79e826fb0b	1031	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/setup-aws-lc/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/setup-brew/action.yml	b1cdb183bbe2f51605fe1a9aebea5e78f8171c4e4cb7c3f11ca7bc6a93330e4b	657	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/setup-brew/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/setup-nix/action.yml	8359f13ea2a642bbd3d39991bf5471021345c20c5fd83e143d7d38efe940043b	4795	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/setup-nix/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/setup-oqs/action.yml	71a514bf36b7893d0190b0b2f476b11083978630b5d27e01dc5015f07fdb5efe	992	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/setup-oqs/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/setup-os/action.yml	9581f5220f5e8a14a6379280b1156dc036fa2d1e06703f8672b99c70d7adb2d5	1228	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/setup-os/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/setup-pavona/action.yml	bbb6d90ff6f46fc0f77c2b9ecfd62ae357c4d1338e0225cc5862f306ddc85ccb	1785	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/setup-pavona/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/setup-shell/action.yml	929c26c5f040334cbe0d375a780acc378d0bfad75915c1109d210f9a266fdac3	1584	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/setup-shell/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/actions/setup-yum/action.yml	a5a540bd2cd7e35952f5bbceb0559f3b34c3966d3f5a88207a19d2cf9000289c	683	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/actions/setup-yum/action.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/dependabot.yml	7d125e8f29830d045136e317ee444ba08f43a9598e291c82310dec105f478b75	218	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/dependabot.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/mlc_config.json	36efebf3af547925b28bb93498e99501583927e7056ed96ba8de09c12a8b934f	888	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/mlc_config.json	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/scripts/check-wycheproof-updates.py	3c0937295ec9224d88af367637a57fa5bfeec5d6de765b97de87942fb40b6bc6	5845	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/scripts/check-wycheproof-updates.py	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/all.yml	36846d207b3b17a8ea27e4c59b03cf931738dc987054b3a685db2c2fa1d00c62	2565	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/all.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/baremetal.yml	f50f76ecd8396ea36441802c518e3e50700131b2aba592bed2175248502a8764	2803	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/baremetal.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/base.yml	6ffb65f2a98f95cd3ff7766d5b6942cf093de428d368229272acf7334bf15b9a	10952	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/base.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/bench.yml	8b206d56d276c1082a5f610e3267101d1a9f9e7ff0c6f5f4bc960ed31c56ca29	7516	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/bench.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/bench_ec2_any.yml	b3b17dcdc5f003a1597490b5d29c17fe777a2e7e456e3a06f8bc7bf53a99f075	2108	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/bench_ec2_any.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/bench_ec2_reusable.yml	078b06844c5786cd97121d241a0e7ad0daf322401a3708a1278a2cd1caa8ff50	9762	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/bench_ec2_reusable.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/cbmc.yml	94d30cd6b369e31b25e4bab6b268a9b0497c0c72db774c5953cb4242b2d918dc	1958	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/cbmc.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/ci.yml	1ac87cf5ed0071b4414cd41b2305a2472a532d604d9b7661cba580f4540ba0d3	28656	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/ci.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/ci_ec2_any.yml	e152624ca07bfbe9e3f048dc867fddd5a0e7d45535dc83f634113ec51e5f8ab3	2210	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/ci_ec2_any.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/ci_ec2_container.yml	d24918e44a50da0e55dff15a04442883dd889aede6bcaf48b4db2948b77a0b5e	9063	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/ci_ec2_container.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/ci_ec2_reusable.yml	e5a6c16de3c646d0f5dcf19d8d0a763ab8cb4d8df57625337e81331f5443f994	10567	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/ci_ec2_reusable.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/ct-tests.yml	72656f5050e8160721cd76d2c31decfbd85fd82ebb9c8f8469a9901899edfb93	3387	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/ct-tests.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/hol_light.yml	466230396188d7f9b32bb6f9b4eb254e704e2cc57e9fe006fd77221b0741202c	11324	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/hol_light.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/integration-awslc-main.yml	b15b33db4bc3f81da791fc11928780a0491b8939ea807d7636ad08f7cc656bf8	453	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/integration-awslc-main.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/integration-awslc.yml	7e74eb164596e11c7e18b375b6a488855845393eaa8dd6bfc751b812d8b0ee5b	6257	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/integration-awslc.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/integration-liboqs.yml	644f5a138c1c30aa626f000577a03690e4e771111fb6fc9fab0bbe0cd43f4bf3	3842	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/integration-liboqs.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/integration-pavona.yml	2af78a85aa2811e4356026b7ed858db08aada4ec971c63873b99dd8d7950e0da	5370	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/integration-pavona.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/legacy-compilers.yml	6dedb381b37d6a6116a619d7e1056ca89a880776caf1a4d335585003745a8ffd	20877	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/legacy-compilers.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/lint_markdown.yml	a30f9a6147c389d35d7159fac33d5a0c46f638f80dc6511ed2175b7d696625a6	542	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/lint_markdown.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/nix.yml	977933c187e1e5f62a2a8f6ed7491bbeeab8f15367e7bb644c5891e24c742d10	5178	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/nix.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/riscv.yml	1b76adb511db309433ad32f069b1cd733f4cc3ca23582a6529d58ea414aceb4a	794	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/riscv.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/scorecard.yaml	4c9c0ce45f54beff0a981a840ecdf9cc7a414c20a159ad36df620db11646fa84	2308	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/scorecard.yaml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/slothy.yml	340c681fa9fd1adf44ccf412b47ffdd8ae66efa9abd02d4245acf2c0636bd570	687	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/slothy.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/wycheproof-updates.yml	e11c0ce142b11ea5ee06f7e15c6d62558fd071f4419ea347c5f035ee8e892334	667	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/wycheproof-updates.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.github/workflows/zephyr.yml	46aaa181ab2675a5e7383de1527c1a88d62d99f7b0e40f04244d0f59be47794b	2095	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.github/workflows/zephyr.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/.gitignore	8c581f31248d20ca87a314c9aa6e41eb8a69a715cffc6166f957ce39f1d10eda	217	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/.gitignore	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/BIBLIOGRAPHY.md	f3d8cbe1be640f5240378f82bda135e8772843ca301849fc0816468c962bb4e8	27490	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/BIBLIOGRAPHY.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/BIBLIOGRAPHY.yml	4313ac1436bfdc8fd8a14d496cbaac49c0c29b499fcfb04abbff1509c77c5469	6725	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/BIBLIOGRAPHY.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/BUILDING.md	eb7e69e2b95422539c311de5a0a1c0515209e2feda10b8098d8b618ea8bf3d08	3638	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/BUILDING.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/CODEOWNERS	b512ea40ea52efefaa6f16f7ea15bdc288d52c474bf58c73852f63903755276a	135	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/CODEOWNERS	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/CONTRIBUTING.md	04c45bb84bef29aeaf385b026061a9a18f405a91630668f1685fbbd048b1adea	1429	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/CONTRIBUTING.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/FIPS202.md	e84d06933a033de2ec76d2a719ad072416890df3b23a56f692323506890e8f07	1971	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/FIPS202.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/LICENSE	6393331d41b9fed47a9e18d21b9b844ae8e76bcad8b6da45604c132ae13f3029	15350	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/LICENSE	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/MAINTAINERS.md	d9c28a6493c6a62203ac684097c483bd258a7608222794d9b811b08c37426c76	396	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/MAINTAINERS.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/META.py	fa91905412f65a46e3949f461c75846094c849f17c14ce77d3631869537ae577	1914	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/META.py	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/META.yml	8432ca69ec12d53410f6841382bef17af08108f54271a406359946881faf8b61	957	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/META.yml	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/Makefile	86134c7b9d4c7c15628c10d92dfc61d0187b97de29afa2412ed88eb2e7a1e519	11876	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/Makefile	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/Makefile.Microsoft_nmake	6cc2271a4f49fa875328feede8959fdd406980e9bdced45b93931f2acd4380a5	15439	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/Makefile.Microsoft_nmake	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/README.md	336933c7dc844fc882aa60ce2458724ea509c9fbddc299fe06750d256947b608	13356	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/README.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/REFERENCE.md	cdf533585d2adb81ec30cb1ae312a11a6319d10fbd449a1c961108af7a98f19e	2848	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/REFERENCE.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/RELEASE.md	c674c90a2b8890dc256cfd93b0e8128133e82e593e035ac6b1d3e8638fdb4974	9470	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/RELEASE.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/RELICENSE.md	fd5b7bbcc59981be7583286bd67a4dc6fcf0c048db32799e18dcb0734b791369	2193	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/RELICENSE.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/SECURITY.md	14154fa4c36fadbdee6419cbc6c44a6734d656d463f592282008b1ac60503126	295	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/SECURITY.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/SOUNDNESS.md	f7088ae5b250c15f9c324a02329b66f2a9d64d6e69063eeb490a880fe92677a6	35889	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/SOUNDNESS.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/STDLIB.md	4f646be3522d44a3a7a10e29a126348333a71f3a38e12ce05a47c42a6ae7eb79	1458	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/STDLIB.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/dev/README.md	2d561aba2f49b6fa1db9f0053b1dce67bf795737d8085041bfbb30db0edeb2af	3119	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/dev/README.md	frozen upstream source snapshot retained exactly
BR_AF4_00A_af4c5abd/dev/aarch64_clean/README.md	db0816c3bb43c9523f2d3265c9bc905965d77fc83bb1311f83262e0522fa1472	1227	RETAINED	upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/dev/aarch64_clean/README.md	frozen upstream source snapshot retained exactly
