original_path	status	classification	retained_path	canonical_source_path	size	sha256	reason
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/ZERO-T4_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	OMITTED_EXACT_MIRROR	OMITTED_FINAL_AUDIT_DUPLICATE	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T4_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T4_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	1504	42db2631205e73fabf1b012cf9a55da7df63e25c2aabd4afecbded63728f9746	Final-audit working copy duplicates the retained campaign-integrity record.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/ZERO-T4_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	OMITTED_EXACT_MIRROR	OMITTED_FINAL_AUDIT_DUPLICATE	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-T4_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-T4_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	85	5c88dadc1456fcd21281d12923c2d843445d019239847825ea85f73ad63ec2a1	Final-audit working copy duplicates the retained campaign-integrity record.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/ZERO-V1_FREEZE_v1_af4c5abd_CONTENTS.txt	OMITTED_EXACT_MIRROR	OMITTED_FINAL_AUDIT_DUPLICATE	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-V1_FREEZE_v1_af4c5abd_CONTENTS.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-V1_FREEZE_v1_af4c5abd_CONTENTS.txt	9216	d1f3ba11a7ce6b250fb914fa8e0d41de885cbf40576031340f8901130377e5ed	Final-audit working copy duplicates the retained campaign-integrity record.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/ZERO-V1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	OMITTED_EXACT_MIRROR	OMITTED_FINAL_AUDIT_DUPLICATE	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-V1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-V1_FREEZE_v1_af4c5abd_INTERNAL_MANIFEST_CHECK.txt	5913	56a87a121faaa0e3f1b797f98f5996775320773987a45550cfde5ce35ab4e75b	Final-audit working copy duplicates the retained campaign-integrity record.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/ZERO-V1_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	OMITTED_EXACT_MIRROR	OMITTED_FINAL_AUDIT_DUPLICATE	experiments/zeroize/campaign-closure/package-integrity-audit/ZERO-V1_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/audit/ZERO-V1_FREEZE_v1_af4c5abd_PACKAGE_SHA256_CHECK.txt	38	1107158fa74b711f3d017e19bc3a17de009d21b96a91beda0e369cb419da2eed	Final-audit working copy duplicates the retained campaign-integrity record.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/ZERO-V1_PLAN_SHA256_CHECK.txt	OMITTED_EXACT_MIRROR	OMITTED_FINAL_AUDIT_DUPLICATE	experiments/zeroize/V01-mutation-sensitivity/plan/ZERO-V1_PLAN_RECHECK.txt	ZERO-V1_MUTATION_PLAN_af4c5abd/ZERO-V1_PLAN_RECHECK.txt	331	74577ff64540f93f5873c2500d509386f202488537b4b0f18f2623d5b55477e3	Final-audit working copy duplicates the retained campaign-integrity record.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/MANIFEST.sha256	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/final-evidence/MANIFEST.sha256	ZERO-T1_FREEZE_v1_af4c5abd/MANIFEST.sha256	1142	2da98556667b1032ad8a42881e28bb743e0fa5a33355f44de468cacd084a2119	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-00C_T1_RUN1_FINAL_SHA256SUMS.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/raw-run/ZERO-00C_T1_RUN1_FINAL_SHA256SUMS.txt	ZERO-00C_T1_RUN1_af4c5abd/ZERO-00C_T1_RUN1_FINAL_SHA256SUMS.txt	2016	de96c715976b8481b724034bb025eebe307aed3cf85055566f17fe5d3cf9401a	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_COMMANDS.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/final-evidence/ZERO-T1_COMMANDS.txt	ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_COMMANDS.txt	602	e866978669bd3a89651831b31a291d292630ae1a6507ca17af4abc359b4eff61	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_VERDICT.md	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/final-evidence/ZERO-T1_VERDICT.md	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-T1_VERDICT.md	1758	1d6c0b44834ef30de95b46a436e02423fb4db989c4358b83c6128a621bee78c9	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/assumption_registry.md	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/00-campaign-setup/registries/assumption_registry.md	ZERO-00C_T1_RUN1_af4c5abd/assumption_registry.md	1094	0b64fd8fb5ef17fa00fe9e68307dd79554688045a8675a7d084ec95bc307b379	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/source_binding.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/00-campaign-setup/registries/source_binding.txt	ZERO-00C_T1_RUN1_af4c5abd/source_binding.txt	890	755eb7844a895cebd3dfe73f58a4269782ebf0401550e2e8bf6fad2ffdb7825c	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/theorem_registry.md	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/00-campaign-setup/registries/theorem_registry.md	ZERO-00C_T1_RUN1_af4c5abd/theorem_registry.md	2386	f72f5012cd9a6d85f58740bcb711ffa0e0b092d893fd1fb49f1ab0dcfa325230	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/zero_t1_cbmc_output.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/raw-run/zero_t1_cbmc_output.txt	ZERO-00C_T1_RUN1_af4c5abd/zero_t1_cbmc_output.txt	14022	c342d29d11a590d665d5667e9f98d69a7916f9dccc0d532e64e1463534b6a833	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/zero_t1_exact_erasure_harness.c	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/raw-run/zero_t1_exact_erasure_harness.c	ZERO-00C_T1_RUN1_af4c5abd/zero_t1_exact_erasure_harness.c	2563	1de4583dfd2940c1f7d74fd51a4f80da92410e93fd5f2c3dc075aec0f0b39edd	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/zero_t1_fail_control_cbmc_output.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/raw-run/zero_t1_fail_control_cbmc_output.txt	ZERO-00C_T1_RUN1_af4c5abd/zero_t1_fail_control_cbmc_output.txt	26652	0085ac607c3e8d417a74d039ff72fc605b848c64766448321908e005eabcfc67	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/zero_t1_fail_control_harness.c	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/raw-run/zero_t1_fail_control_harness.c	ZERO-00C_T1_RUN1_af4c5abd/zero_t1_fail_control_harness.c	1099	f368808c57d549c66ed42b4336e86c57664e2ded8fd4e40b5d358713bab86293	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/zero_t1_library_body_binding.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/raw-run/zero_t1_library_body_binding.txt	ZERO-00C_T1_RUN1_af4c5abd/zero_t1_library_body_binding.txt	46115	5e3a16c39a7c7fae41d0fae834fd29a8032767e9e93926a2dee30a2c1f7deda4	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T1_FREEZE_v1_af4c5abd/ZERO-T1_FREEZE_v1_af4c5abd/zero_t1_raw_body_binding.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T01-exact-slice-erasure-and-prestate-independence/raw-run/zero_t1_raw_body_binding.txt	ZERO-00C_T1_RUN1_af4c5abd/zero_t1_raw_body_binding.txt	47488	470be0cf378c08fe834e1d8b797f33513de14358d82bdecdcb68516989da556f	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/MANIFEST.sha256	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/final-evidence/MANIFEST.sha256	ZERO-T2_FREEZE_v1_af4c5abd/MANIFEST.sha256	1108	f9500d05fc109dd7d6275f9f9660a9737bcd61384b9c8161ded27e246e4fc1ca	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_COMMANDS.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/00-campaign-setup/shared-command-records/ZERO-T2-T3_SHARED_COMMANDS.txt	ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_COMMANDS.txt	534	3706327cb7f1e08f07db31841fb0147c78fe021ee93b6e595d8f486554d31853	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_RUN1_SHA256SUMS.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/ZERO-T2_RUN1_SHA256SUMS.txt	ZERO-T2_RUN1_af4c5abd/ZERO-T2_RUN1_SHA256SUMS.txt	1626	f8ff4845b1d762bad60428f007a8ff5a0189cfd8a7e3ea13c1adb7f7b1c3a089	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_VERDICT.md	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/final-evidence/ZERO-T2_VERDICT.md	ZERO-FINAL_CAMPAIGN_v1_af4c5abd/verdicts/ZERO-T2_VERDICT.md	1599	6e008bae694c62bc3031dcac25ae127b9e1a0fb224accf5539f4c6ea2b97285c	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/assumption_registry.md	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/00-campaign-setup/registries/assumption_registry.md	ZERO-00C_T1_RUN1_af4c5abd/assumption_registry.md	1094	0b64fd8fb5ef17fa00fe9e68307dd79554688045a8675a7d084ec95bc307b379	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/source_binding.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/00-campaign-setup/registries/source_binding.txt	ZERO-00C_T1_RUN1_af4c5abd/source_binding.txt	890	755eb7844a895cebd3dfe73f58a4269782ebf0401550e2e8bf6fad2ffdb7825c	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/theorem_registry.md	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/00-campaign-setup/registries/theorem_registry.md	ZERO-00C_T1_RUN1_af4c5abd/theorem_registry.md	2386	f72f5012cd9a6d85f58740bcb711ffa0e0b092d893fd1fb49f1ab0dcfa325230	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/zero_t2_cbmc_output.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_cbmc_output.txt	ZERO-T2_RUN1_af4c5abd/zero_t2_cbmc_output.txt	14778	a1866784bb8a77bc756d35c92cebd0d80408c7ab7376937532aa19d08fae9272	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/zero_t2_fail_control_cbmc_output.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_fail_control_cbmc_output.txt	ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control_cbmc_output.txt	11756	70d8c0a857bee31aa1ce95eb4aef9056d567e108f66638fc2f204864839c7beb	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/zero_t2_fail_control_harness.c	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_fail_control_harness.c	ZERO-T2_RUN1_af4c5abd/zero_t2_fail_control_harness.c	466	0bd8e18b7b67147bf1bd7abaea19c36de219f2632cb6bf8e213f34fc7b546dc6	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/zero_t2_frame_harness.c	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_frame_harness.c	ZERO-T2_RUN1_af4c5abd/zero_t2_frame_harness.c	2900	9c17d24dca430bb7d41dbb4a6547e6a48a8eda5154bd5464acfeed6df098a5b1	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/zero_t2_library_body.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_library_body.txt	ZERO-T2_RUN1_af4c5abd/zero_t2_library_body.txt	46420	0ac2346988a260c2e37a41c9f911e00e8aa7ef791ad55cea2c64d1b89d428701	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_FREEZE_v1_af4c5abd/zero_t2_raw_body.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T02-frame-confinement-and-zero-length-identity/raw-run/zero_t2_raw_body.txt	ZERO-T2_RUN1_af4c5abd/zero_t2_raw_body.txt	47793	6033d5c3ce698658bb64c01e4e12fedb6bdcb40683c75c59b0ff0a5551bd1d2e	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T3_FREEZE_v1_af4c5abd/ZERO-T3_FREEZE_v1_af4c5abd/MANIFEST.sha256	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/T03-relational-and-compositional-zeroization-laws/final-evidence/MANIFEST.sha256	ZERO-T3_FREEZE_v1_af4c5abd/MANIFEST.sha256	1116	eccd3814022d49267df76d411151ac45665de27261d40b0446140d2f84e23f64	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
.ZERO_FINAL_RUN2_AUDIT_TMP_17878/extracted/ZERO-T3_FREEZE_v1_af4c5abd/ZERO-T3_FREEZE_v1_af4c5abd/ZERO-T3_COMMANDS.txt	OMITTED_EXACT_MIRROR	OMITTED_TEMPORARY_EXTRACTED_FREEZE_MIRROR	experiments/zeroize/00-campaign-setup/shared-command-records/ZERO-T2-T3_SHARED_COMMANDS.txt	ZERO-T2_FREEZE_v1_af4c5abd/ZERO-T2_COMMANDS.txt	534	3706327cb7f1e08f07db31841fb0147c78fe021ee93b6e595d8f486554d31853	Temporary final-audit extraction copy; byte-identical canonical evidence is retained.
