original_path,size_bytes,sha256,basename,action,reason,canonical_original_path,canonical_repository_destination
mlk_poly_tomsg_cleanroom/MLK_POLY_TOMSG_T5_EXACT_OFFSET_INTERVAL_ACCEPTED_20260723T165407Z_af4c5abdd595.tar.gz.sha256,152,5431d52aab76c66d36a66192c7735d8c253f8ec78888fa4a0204760405d827a8,MLK_POLY_TOMSG_T5_EXACT_OFFSET_INTERVAL_ACCEPTED_20260723T165407Z_af4c5abdd595.tar.gz.sha256,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MLK_POLY_TOMSG_T5_EXACT_OFFSET_INTERVAL_ACCEPTED_20260723T165407Z_af4c5abdd595.tar.gz.sha256,experiments/poly-tomsg/90-archive-companions/T5-exact-offset-acceptance/MLK_POLY_TOMSG_T5_EXACT_OFFSET_INTERVAL_ACCEPTED_20260723T165407Z_af4c5abdd595.tar.gz.sha256
mlk_poly_tomsg_cleanroom/MLK_POLY_TOMSG_T5_EXACT_OFFSET_INTERVAL_ACCEPTED_20260723T165407Z_af4c5abdd595.terminal.txt,9747,6fcdcab6bbefe509ca2c80cc9d509410e33cc57511b1d259984fa70ddf378e37,MLK_POLY_TOMSG_T5_EXACT_OFFSET_INTERVAL_ACCEPTED_20260723T165407Z_af4c5abdd595.terminal.txt,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MLK_POLY_TOMSG_T5_EXACT_OFFSET_INTERVAL_ACCEPTED_20260723T165407Z_af4c5abdd595.terminal.txt,experiments/poly-tomsg/90-archive-companions/T5-exact-offset-acceptance/MLK_POLY_TOMSG_T5_EXACT_OFFSET_INTERVAL_ACCEPTED_20260723T165407Z_af4c5abdd595.terminal.txt
mlk_poly_tomsg_cleanroom/MSG00A_af4c5abdd595/MSG00A_STARTING_STATE.txt,130461,ea26ea7d507728336ed8a4bf1b973b0da5b35d7de5be658084e1163ce43ee2c9,MSG00A_STARTING_STATE.txt,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00A_af4c5abdd595/MSG00A_STARTING_STATE.txt,experiments/poly-tomsg/00-campaign-context/00-starting-state/MSG00A_af4c5abdd595/MSG00A_STARTING_STATE.txt
mlk_poly_tomsg_cleanroom/MSG00A_af4c5abdd595/MSG00A_STARTING_STATE.txt.sha256,162,cabef5124430b47a4fcab1da02a649a48ff637b794cd6e8421be0b65c5f8e175,MSG00A_STARTING_STATE.txt.sha256,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00A_af4c5abdd595/MSG00A_STARTING_STATE.txt.sha256,experiments/poly-tomsg/00-campaign-context/00-starting-state/MSG00A_af4c5abdd595/MSG00A_STARTING_STATE.txt.sha256
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.clang-format,1224,19533c4050269a0f9385874bcd757e7af3c92fd1b8be4de3ab2bdbc59fd7db32,.clang-format,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.clang-format,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.clang-format
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.clang-tidy,1780,c48cb41cbb58d49aef228ee3dae3247c501400496a9831258ed0a13a18388c8d,.clang-tidy,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.clang-tidy,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.clang-tidy
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.envrc,273,8e74b508436ee5f644013bdc3e8e708c529d8fa6f1858041c6fd4d9b30327d61,.envrc,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.envrc,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.envrc
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.git,75,af16bcacf2044096a42141e029cbd5df8772699e1b1e544b4e9db4f5a2c5330e,.git,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.git,provenance/poly-tomsg/quarantined-git-pointers/MSG00B-frozen-mlkem-native-af4c5abdd595/git-pointer.txt
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actionlint.yaml,410,3296abec65e2342fbecbc904893402e7f03bb4004f8488f70150a9bc25886afb,actionlint.yaml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actionlint.yaml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actionlint.yaml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/bench/action.yml,3833,8f0f25ee45ff7a9783cd5c4b9f0916ecefc15aba6c6d6f5af8a42ae40d18478a,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/bench/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/bench/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/cbmc/action.yml,2384,c80b4ec5b5ab6e1b8b9d3c3a21fa90437a3061ed7f5f71304271011feda4bee4,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/cbmc/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/cbmc/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/cbmc/report.py,8845,9b1c3a7d2725814b55ac9ca932c2de8f07e083c9223f116829ae8da0cd6797cd,report.py,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/cbmc/report.py,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/cbmc/report.py
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/config-variations/action.yml,13387,dfc92ba0a3c1d0c5e1de829302194ba8010f5b78473288ce309eb18b4f1f642d,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/config-variations/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/config-variations/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/ct-test/action.yml,1541,abb9831b710d5ed850984240af5f5cff7596caee01fa93ed622cbe6a880c8408,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/ct-test/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/ct-test/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/functest/action.yml,5261,44bd8f88267453122d59fbdb65195b953ffa258879bd54ec4154fd195a366070,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/functest/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/functest/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/lint/action.yml,1539,6da6e56d8fee54fa7c9185817371d08c65e47a1944ee8becd1cadd77fcce9fbe,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/lint/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/lint/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/multi-functest/action.yml,11985,24f996e395f71133bdf2b04cdbf00bfe5235b13b83d5b8e761e8ce0ada067dfd,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/multi-functest/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/multi-functest/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-apt/action.yml,798,e47939c03998bb2a6e01e8c7cef7c34ecbdaeca437192c78683abe1364c68d20,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-apt/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/setup-apt/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-aws-lc/action.yml,1031,03646db52a79cffaf889e6deaac3b640af42fa491678d7f71d663c79e826fb0b,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-aws-lc/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/setup-aws-lc/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-brew/action.yml,657,b1cdb183bbe2f51605fe1a9aebea5e78f8171c4e4cb7c3f11ca7bc6a93330e4b,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-brew/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/setup-brew/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-nix/action.yml,4795,8359f13ea2a642bbd3d39991bf5471021345c20c5fd83e143d7d38efe940043b,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-nix/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/setup-nix/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-oqs/action.yml,992,71a514bf36b7893d0190b0b2f476b11083978630b5d27e01dc5015f07fdb5efe,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-oqs/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/setup-oqs/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-os/action.yml,1228,9581f5220f5e8a14a6379280b1156dc036fa2d1e06703f8672b99c70d7adb2d5,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-os/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/setup-os/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-pavona/action.yml,1785,bbb6d90ff6f46fc0f77c2b9ecfd62ae357c4d1338e0225cc5862f306ddc85ccb,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-pavona/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/setup-pavona/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-shell/action.yml,1584,929c26c5f040334cbe0d375a780acc378d0bfad75915c1109d210f9a266fdac3,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-shell/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/setup-shell/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-yum/action.yml,683,a5a540bd2cd7e35952f5bbceb0559f3b34c3966d3f5a88207a19d2cf9000289c,action.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/actions/setup-yum/action.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/actions/setup-yum/action.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/dependabot.yml,218,7d125e8f29830d045136e317ee444ba08f43a9598e291c82310dec105f478b75,dependabot.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/dependabot.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/dependabot.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/ISSUE_TEMPLATE/bug_report.md,720,2227bbbfd0215fedb9929fba4e7a81f96a52edd505ab8b9f2530b19cddf794e8,bug_report.md,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/ISSUE_TEMPLATE/bug_report.md,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/ISSUE_TEMPLATE/bug_report.md
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/ISSUE_TEMPLATE/feature_request.md,611,b55ffd57a6683f7c186538a098a4cf4487c6e7894f586a79a92acecd043ccef8,feature_request.md,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/ISSUE_TEMPLATE/feature_request.md,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/ISSUE_TEMPLATE/feature_request.md
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/mlc_config.json,888,36efebf3af547925b28bb93498e99501583927e7056ed96ba8de09c12a8b934f,mlc_config.json,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/mlc_config.json,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/mlc_config.json
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/scripts/check-wycheproof-updates.py,5845,3c0937295ec9224d88af367637a57fa5bfeec5d6de765b97de87942fb40b6bc6,check-wycheproof-updates.py,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/scripts/check-wycheproof-updates.py,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/scripts/check-wycheproof-updates.py
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/all.yml,2565,36846d207b3b17a8ea27e4c59b03cf931738dc987054b3a685db2c2fa1d00c62,all.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/all.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/workflows/all.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/baremetal.yml,2803,f50f76ecd8396ea36441802c518e3e50700131b2aba592bed2175248502a8764,baremetal.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/baremetal.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/workflows/baremetal.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/base.yml,10952,6ffb65f2a98f95cd3ff7766d5b6942cf093de428d368229272acf7334bf15b9a,base.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/base.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/workflows/base.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/bench.yml,7516,8b206d56d276c1082a5f610e3267101d1a9f9e7ff0c6f5f4bc960ed31c56ca29,bench.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/bench.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/workflows/bench.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/bench_ec2_any.yml,2108,b3b17dcdc5f003a1597490b5d29c17fe777a2e7e456e3a06f8bc7bf53a99f075,bench_ec2_any.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/bench_ec2_any.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/workflows/bench_ec2_any.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/bench_ec2_reusable.yml,9762,078b06844c5786cd97121d241a0e7ad0daf322401a3708a1278a2cd1caa8ff50,bench_ec2_reusable.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/bench_ec2_reusable.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/workflows/bench_ec2_reusable.yml
mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/cbmc.yml,1958,94d30cd6b369e31b25e4bab6b268a9b0497c0c72db774c5953cb4242b2d918dc,cbmc.yml,retain,retained-canonical-or-structurally-required,mlk_poly_tomsg_cleanroom/MSG00B_af4c5abdd595/frozen_source/mlkem-native/.github/workflows/cbmc.yml,provenance/poly-tomsg/source-snapshots/MSG00B-frozen-mlkem-native-af4c5abdd595/.github/workflows/cbmc.yml
