rel_path,category,suffix,size_bytes,sha256,modified_utc
04_spec_grounded_assertion_plan.json,agent5_v2_spec_grounded_artifact_output,.json,4768,3888f8f69fa25e52de441b29a1ddd8e45bab7225bc3b454abb58ecaecfed052e,2026-07-09T02:34:37+00:00
04_spec_grounding_report.json,agent5_v2_spec_grounded_artifact_output,.json,4915,5c208dd5e41e0295c1c4d34eff393ab58df554461e18174dc17a5ad30e3f56b0,2026-07-09T02:34:37+00:00
05_assertion_algorithm_alignment.csv,agent6_v2_spec_grounding_critic_output,.csv,234,bf10066755ba4630f0d2664c3142e43760d68fa9bccce3789d950f66919f54b1,2026-07-09T02:34:37+00:00
05_assumption_evidence_review.csv,agent6_v2_spec_grounding_critic_output,.csv,72,5ff1695352532e457b1eeaeeb3cbe323eb580afc46295920c5901320223c92ff,2026-07-09T02:34:37+00:00
05_critic_review.json,structured_output,.json,15083,fce0a1db1b68b8fe6fb4362fdbebcc35c8012ed5cbb03e2ef0b59bc3d2fceae3,2026-07-09T02:34:37+00:00
05_critic_review.md,markdown_summary,.md,4309,048f4596dba6c64f5093bdf88f9b2b78eef41223e9e4ca2614cf91ef3b91ab99,2026-07-09T02:34:37+00:00
05_spec_grounding_review.json,agent6_v2_spec_grounding_critic_output,.json,3115,0aceb83f4ce87436b56d9594d0e1be975a2ac5bc9ca5594b57bf2c377ad1de0a,2026-07-09T02:34:37+00:00
05_symbol_uncertainty_review.json,agent6_v2_spec_grounding_critic_output,.json,2704,8fa11a0adfbb7506d8aca2dc843384a678e8f925e43403936ddca80911faacad,2026-07-09T02:34:37+00:00
06_cbmc_command.txt,tool_output,.txt,364,00caa9fe3d89156884db01230a656173bf8733c2d2e5313cf28d3e77ff8d395e,2026-07-09T02:34:38+00:00
06_cbmc_diagnostics.json,structured_output,.json,666,ccb0a2c9dbaeabb82e8cc4a503be57bd6e1c9aa2f93fb70c2d85ede305d888e7,2026-07-09T02:34:38+00:00
06_cbmc_output.txt,tool_output,.txt,443,b627cc81b61cd5f71d8fbed6334ce6c5d4b70d40d580bcb431f7edaba5d07225,2026-07-09T02:34:38+00:00
06_cbmc_property_results.json,structured_output,.json,504,0ab88eef50c1d14e1308bdbd4abd6a211954dcc0dc5f1579fae68cc5b74cd834,2026-07-09T02:34:38+00:00
06_cbmc_status.json,agent_status,.json,4484,5de08a132e480edd6808f5d04ef425c34a2843269c79c0979decfc2d49612649,2026-07-09T02:34:38+00:00
06_cbmc_trace_summary.json,structured_output,.json,429,4c8ad096f50264f17545a3af1e5e057c528804a6df473118da416867ebb4b347,2026-07-09T02:34:38+00:00
06_critic_gate_decision.json,structured_output,.json,731,b4773a5230d46bb9e3db72446fa63d70042973db1f051ceec5bd2e7c2d3d3e33,2026-07-09T02:34:38+00:00
06_failed_property_mapping.json,structured_output,.json,363,3b51f58527d19fa324d493abec7f2005286d4961e0ce20d442349ef768780b17,2026-07-09T02:34:38+00:00
06_property_mapping.csv,other,.csv,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2026-07-09T02:34:38+00:00
06_tool_command_manifest.json,structured_output,.json,2577,5cef01ad40df16d9e330b8de7b79272d5e57bb4e9465cb933e337002be340b75,2026-07-09T02:34:38+00:00
06_tool_environment_snapshot.json,structured_output,.json,3128,7fac107e24c8da9c8d4514d28b9ceb4fdfa81cb7251f1fc7e2921a13a066534c,2026-07-09T02:34:38+00:00
06_tool_execution.md,markdown_summary,.md,2015,303ca890753c497364352cc572b4cb8b152a1274f6f2c3aa1abf4fdafb1c95bd,2026-07-09T02:34:38+00:00
06_tool_execution_traceability.json,structured_output,.json,2791,00df355b0fe6a2b31be20c3b1e0c50a0a593f36a71197211520b130719c1f234,2026-07-09T02:34:38+00:00
07_agent7v2_integration_report.json,structured_output,.json,1198,ad5d2a5ed93292c77f399e23284815e8cc19e458842681f1eaaeec6199741844,2026-07-09T02:34:37+00:00
07_assumption_assertion_failure_map.csv,other,.csv,375,6e64016c80874ba8418d6e9ac7f87075631df71ab775e0453540d306aead285f,2026-07-09T02:34:37+00:00
07_cbmc_trace_summary.json,structured_output,.json,1338,76e7c7d934b63f196ec852de976082b440fcd47278973f4e0803962762f22642,2026-07-09T02:34:37+00:00
07_counterexample_analysis.json,structured_output,.json,45632,2f286d7ae07afdba9759750e779088937fa7aeedf00dd0b605c3308832ec6745,2026-07-09T02:34:37+00:00
07_counterexample_analysis.md,markdown_summary,.md,5512,ac626264b2b5ef35e2c4951ef102c6e9c30f70833bf4d85a90df94a7ccd28540,2026-07-09T02:34:37+00:00
07_failed_property_mapping.json,structured_output,.json,318,e7bcf10ff675d1a5a0a26ba9608e7e26ec7e1ebb9cf21d352adc32215f367587,2026-07-09T02:34:37+00:00
07_failure_classification_matrix.csv,other,.csv,5056,c7c7c2b0fe1ef8c7aa6c09a3c02f50aa7db2f743759bef030d63c5a43fa698be,2026-07-09T02:34:37+00:00
07_repair_action_plan.json,repair,.json,4691,59252bc64ab0bdd580326ad27ee9bb6316c1346f1f5de300a1cc572ab578d378,2026-07-09T02:34:37+00:00
07_repair_guidance.json,repair,.json,10279,3e6ab5c8391c49fd7603409c89284c8969e799bd15c1d62ab84d8ce54d296de1,2026-07-09T02:34:37+00:00
07_tool_vs_harness_vs_code_diagnosis.json,structured_output,.json,7436,881f3c418d90b5d78b145a3b62103ba7b816bd0f1d160931a3798a8bbb55477f,2026-07-09T02:34:37+00:00
08_assertion_changes.csv,other,.csv,308,f7ec238266c1216b7bfd003502f6407588c7e797347be1b6f5f02d5da5feb5c9,2026-07-09T02:34:37+00:00
08_assumption_changes.csv,other,.csv,296,e665053c73176ac29220c10c522049455f249617970b0bd4681179b644485efb,2026-07-09T02:34:37+00:00
08_repair_action_plan_consumed.json,repair,.json,114086,b8faca5bf48341452a4c833ec412f0b7dfe5864134ed5811ccf3353f09065579,2026-07-09T02:34:37+00:00
08_repair_decision_log.json,repair,.json,3347,8ffa31d25c5bff866d5aaa60fc44c4fbfa4d36e4f1f00a28e4dd0af531596e8a,2026-07-09T02:34:37+00:00
08_repair_input_snapshot.json,repair,.json,4103,860d142d22322370c0cd411710b6477f0adf1d3dd7e06827697654e60a0f98ee,2026-07-09T02:34:37+00:00
08_repair_manifest_update.json,repair,.json,82710,8f699840836904e3c62f66f0c604ffab6c52436fdcaab60aca5208249eea62ac,2026-07-09T02:34:37+00:00
08_repair_notes.json,repair,.json,101207,558945156574abc50df0e73b4ef29fc92c6841679acaba4559ba212b0438530f,2026-07-09T02:34:37+00:00
08_repair_notes.md,repair,.md,4515,4fc1741f9aa2f0e5a193b98cae803850eba3b707d165e7361e915688602d65ca,2026-07-09T02:34:37+00:00
08_repair_patch.diff,repair,.diff,1331,9c73887b94e5997bf2e2eb42a178de6af0a274594d771704fe1c02e835a3bac2,2026-07-09T02:34:37+00:00
08_repair_safety_review.json,repair,.json,1090,0e706dbc6524250df16473f62c7a5e51c370900dcd0d874d22dd482fb8179a32,2026-07-09T02:34:37+00:00
08_repair_traceability.json,repair,.json,114646,fab287d4d1bea58f3b3888487b3b5a7a026aa7cd089128901cbb49177f2f85ab,2026-07-09T02:34:37+00:00
08_repaired_harness.c,repair,.c,3591,8e47b8643194cfd6642251a042a0c09a770fc742bfcce2a68e4dc56bc89e84be,2026-07-09T02:34:37+00:00
agent_status/01_spec_extraction_status.json,agent_status,.json,835,98769dfbcc21427e7c807af176e1ae35fc40dca65d3110051daa4baf12f0ae6b,2026-07-09T02:34:37+00:00
agent_status/02_code_understanding_status.json,agent_status,.json,1664,e4c10bcf054bccfbecbbbb9ebb85654d1a7441153aab92fef01efb2ae7be2641,2026-07-09T02:34:37+00:00
agent_status/03_property_discovery_status.json,agent_status,.json,1153,66970a6bfa6a316f60b79bbcef43ac20ca59d87b1c262cc59ffa8d061cef016e,2026-07-09T02:34:37+00:00
agent_status/04_artifact_generation_status.json,agent_status,.json,1228,4662c93dba09e767a243741671dd4433c860115c9654d63208b5bc1098747ab8,2026-07-09T02:34:37+00:00
agent_status/05_critic_review_status.json,agent_status,.json,1315,a23846f4dda5a72c5712c62889bfd2faf381944d1b4a39129b97aa4e8d4777a8,2026-07-09T02:34:37+00:00
agent_status/06_tool_execution_status.json,agent_status,.json,1980,6285cdb16eb1ca4e3459e0b3138b085462abdcc70b4cd1b0b84b8f0c62db70c8,2026-07-09T02:34:38+00:00
agent_status/07_counterexample_analysis_status.json,agent_status,.json,2013,9f4a99cee20f2bc90ceaa0aed98f1167c07f78d4e26e3c9005bc492ec66c6076,2026-07-09T02:34:37+00:00
agent_status/08_repair_status.json,agent_status,.json,1155,d200db9b06b349a778fef82f0743ca3676fb06f3cfb5d394421355a90400a994,2026-07-09T02:34:37+00:00
events.jsonl,event_log,.jsonl,34760,9b9b9bc6b4b209df28c75a90ea16d92fc62080af5271c5e45221acc11de7dd66,2026-07-09T02:34:38+00:00
human_notes.md,human_notes,.md,1372,41b7160c099c0b713905912ee5fa0e6aea732d617734ae3b05ab6a3684433800,2026-07-09T02:34:38+00:00
input/fips203_clean.txt,input_snapshot,.txt,127134,a86d56640389b060f9dda814af28c86aba317851f16b364da43b42dbf7302c02,2026-06-21T03:54:22+00:00
input/poly.c,input_snapshot,.c,18569,f427dda46e29d53d3e33d683c9a8483bade3568eff43fb97b868a21bfd07c722,2026-06-18T04:29:38+00:00
input/run_001_mlk_poly_add_fresh_baseline.json,input_snapshot,.json,3548,21f89fc4bedcda6b3c7855d2788a4cc2e81c4a27639c6fb723c8482fdfd0f90d,2026-07-09T02:27:57+00:00
llm_prompts/01_spec_extraction_prompt.txt,prompt,.txt,5230,2e9c13c0922af2a24f06e7915d4aa159e241efa4bc6a926f17239d3f14fc86cb,2026-07-09T02:34:37+00:00
llm_prompts/02_code_understanding_prompt.txt,prompt,.txt,12472,b82a83e4f5dce778d150e9062c898581063c1bcc6bf30085836ba8d0fa331b2b,2026-07-09T02:34:37+00:00
llm_prompts/03_property_discovery_prompt.txt,prompt,.txt,3671,56e3c10aaaad8b30eab21430696d79dc40cd09dee6a837fd01720349cf6a30f6,2026-07-09T02:34:37+00:00
llm_prompts/04_artifact_generation_prompt.txt,prompt,.txt,25163,b28dbf06c6932f1ecb026f3faefef6f2d0fdfeb24fce46193db09369cda26217,2026-07-09T02:34:37+00:00
llm_prompts/05_critic_review_prompt.txt,prompt,.txt,9102,13f8c365d083e9959f3d2854148ae4f2436146521998ed259f8ed96051ec7966,2026-07-09T02:34:37+00:00
llm_prompts/06_tool_execution_instruction.txt,prompt,.txt,2046,73aa67f89ee5c3d2b9c9800f37b876aa1c6b532dc16e883d0ceee6a7416ca923,2026-07-09T02:34:38+00:00
llm_prompts/07_counterexample_analysis_prompt.txt,prompt,.txt,5726,38d07e37b62848571612ff17db1af9bf60bef77bb37aace9a440db64ead30bb6,2026-07-09T02:34:37+00:00
llm_prompts/08_repair_prompt.txt,prompt,.txt,2485,7f3aea95e89cebed05dd38caf9045895e40b33b76a1f98bbda444d87e014f756,2026-07-09T02:34:37+00:00
llm_prompts/09_experiment_logger_prompt.txt,prompt,.txt,747,45737bd632b79cb29660e909f47a035e365c077feccb23ff3851ed95afb1a9e4,2026-07-09T02:34:38+00:00
repairs/iteration_00/08_assertion_changes.csv,repair,.csv,308,f7ec238266c1216b7bfd003502f6407588c7e797347be1b6f5f02d5da5feb5c9,2026-07-09T02:34:37+00:00
repairs/iteration_00/08_assumption_changes.csv,repair,.csv,296,e665053c73176ac29220c10c522049455f249617970b0bd4681179b644485efb,2026-07-09T02:34:37+00:00
repairs/iteration_00/08_repair_action_plan_consumed.json,repair,.json,114086,b8faca5bf48341452a4c833ec412f0b7dfe5864134ed5811ccf3353f09065579,2026-07-09T02:34:37+00:00
repairs/iteration_00/08_repair_decision_log.json,repair,.json,3347,8ffa31d25c5bff866d5aaa60fc44c4fbfa4d36e4f1f00a28e4dd0af531596e8a,2026-07-09T02:34:37+00:00
repairs/iteration_00/08_repair_input_snapshot.json,repair,.json,4103,860d142d22322370c0cd411710b6477f0adf1d3dd7e06827697654e60a0f98ee,2026-07-09T02:34:37+00:00
repairs/iteration_00/08_repair_manifest_update.json,repair,.json,82710,8f699840836904e3c62f66f0c604ffab6c52436fdcaab60aca5208249eea62ac,2026-07-09T02:34:37+00:00
repairs/iteration_00/08_repair_notes.json,repair,.json,101207,558945156574abc50df0e73b4ef29fc92c6841679acaba4559ba212b0438530f,2026-07-09T02:34:37+00:00
repairs/iteration_00/08_repair_notes.md,repair,.md,4515,4fc1741f9aa2f0e5a193b98cae803850eba3b707d165e7361e915688602d65ca,2026-07-09T02:34:37+00:00
repairs/iteration_00/08_repair_patch.diff,repair,.diff,1331,9c73887b94e5997bf2e2eb42a178de6af0a274594d771704fe1c02e835a3bac2,2026-07-09T02:34:37+00:00
repairs/iteration_00/08_repair_safety_review.json,repair,.json,1090,0e706dbc6524250df16473f62c7a5e51c370900dcd0d874d22dd482fb8179a32,2026-07-09T02:34:37+00:00
repairs/iteration_00/08_repair_traceability.json,repair,.json,114646,fab287d4d1bea58f3b3888487b3b5a7a026aa7cd089128901cbb49177f2f85ab,2026-07-09T02:34:37+00:00
repairs/iteration_00/08_repaired_harness.c,repair,.c,3591,8e47b8643194cfd6642251a042a0c09a770fc742bfcce2a68e4dc56bc89e84be,2026-07-09T02:34:37+00:00
run_config.resolved.json,configuration,.json,3865,48bc69e8c951b403d95b49e796396d5b5fb5560fd52ef1c9cdd84de0eb2903f0,2026-07-09T02:34:37+00:00
selected_spec_excerpt.txt,agent2_v2_spec_extraction_rich_output,.txt,10528,557479cb396449d760bbeb4edafe32a426148b409d98c396fe386c7249045f5c,2026-07-09T02:34:37+00:00
snapshots/iteration_00/04_generated_harness.c,formal_artifact_or_code,.c,2965,c774dad4705d266129d98ca7b83352a680ab6db1dcdb47134ac0ec38469bae91,2026-07-09T02:34:37+00:00
snapshots/iteration_00/05_critic_review.json,structured_output,.json,15089,aafe8c8f7fdcfe2974242ceb4d2db1f5e6b8689a2607c84159aa4c64de90dab5,2026-07-09T02:34:37+00:00
snapshots/iteration_00/06_cbmc_output.txt,tool_output,.txt,444,9dacffda6766abfc7b1c1dcc05692d27021ef457c88dbcdf66a8d22fc5346375,2026-07-09T02:34:37+00:00
snapshots/iteration_00/06_cbmc_status.json,agent_status,.json,4487,abb97850a80193390e63b18a0a0aed003176bc132c444b7d632270ed14c7e662,2026-07-09T02:34:37+00:00
snapshots/iteration_00/07_counterexample_analysis.json,structured_output,.json,45632,2f286d7ae07afdba9759750e779088937fa7aeedf00dd0b605c3308832ec6745,2026-07-09T02:34:37+00:00
snapshots/iteration_00/08_repair_notes.json,repair,.json,101207,558945156574abc50df0e73b4ef29fc92c6841679acaba4559ba212b0438530f,2026-07-09T02:34:37+00:00
snapshots/iteration_00/08_repaired_harness.c,repair,.c,3591,8e47b8643194cfd6642251a042a0c09a770fc742bfcce2a68e4dc56bc89e84be,2026-07-09T02:34:37+00:00
snapshots/iteration_00/status.json,agent_status,.json,304,f1e112612959c71bfc7ae6edf67f8ab7d330855f28ca94928cb07ce451ce36c5,2026-07-09T02:34:37+00:00
snapshots/iteration_01/04_generated_harness.c,formal_artifact_or_code,.c,2965,c774dad4705d266129d98ca7b83352a680ab6db1dcdb47134ac0ec38469bae91,2026-07-09T02:34:37+00:00
snapshots/iteration_01/05_critic_review.json,structured_output,.json,15083,fce0a1db1b68b8fe6fb4362fdbebcc35c8012ed5cbb03e2ef0b59bc3d2fceae3,2026-07-09T02:34:37+00:00
snapshots/iteration_01/06_cbmc_output.txt,tool_output,.txt,443,b627cc81b61cd5f71d8fbed6334ce6c5d4b70d40d580bcb431f7edaba5d07225,2026-07-09T02:34:38+00:00
snapshots/iteration_01/06_cbmc_status.json,agent_status,.json,4484,5de08a132e480edd6808f5d04ef425c34a2843269c79c0979decfc2d49612649,2026-07-09T02:34:38+00:00
snapshots/iteration_01/07_counterexample_analysis.json,structured_output,.json,45632,2f286d7ae07afdba9759750e779088937fa7aeedf00dd0b605c3308832ec6745,2026-07-09T02:34:37+00:00
snapshots/iteration_01/08_repair_notes.json,repair,.json,101207,558945156574abc50df0e73b4ef29fc92c6841679acaba4559ba212b0438530f,2026-07-09T02:34:37+00:00
snapshots/iteration_01/08_repaired_harness.c,repair,.c,3591,8e47b8643194cfd6642251a042a0c09a770fc742bfcce2a68e4dc56bc89e84be,2026-07-09T02:34:37+00:00
snapshots/iteration_01/status.json,agent_status,.json,322,60908ae4a392bb09458e863c6cba847edf6e871c042baf2b05f27a9f4b749472,2026-07-09T02:34:37+00:00
status.json,agent_status,.json,302,0346270c43608ae45d817dd674741b0388e42548c2d4078d5365ed94a588474b,2026-07-09T02:34:38+00:00
stdout_stderr/artifact_generation_stderr.txt,other,.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-07-09T02:34:37+00:00
stdout_stderr/artifact_generation_stdout.txt,other,.txt,377,dcb4465b9f3b16f2ba5c1c8bcdc0e5c5577cc6f7b5e561afac6cd1aea24b2790,2026-07-09T02:34:37+00:00
stdout_stderr/code_understanding_stderr.txt,other,.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-07-09T02:34:37+00:00
stdout_stderr/code_understanding_stdout.txt,other,.txt,346,579c342438a13a5cdd52a474cd0ee6eb590d16a769ce07f281216e0d93a060c4,2026-07-09T02:34:37+00:00
stdout_stderr/counterexample_analysis_stderr.txt,other,.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-07-09T02:34:37+00:00
stdout_stderr/counterexample_analysis_stdout.txt,other,.txt,557,58fe217b738d0aa8deb54a847d4f743f76a80c3aa3e76bc34cb92b76abba21bb,2026-07-09T02:34:37+00:00
stdout_stderr/critic_review_stderr.txt,other,.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-07-09T02:34:37+00:00
stdout_stderr/critic_review_stdout.txt,other,.txt,890,2386dfe57a19fa2bddee8a027832e8681ef099dac68a9f9311d56299f8ad179b,2026-07-09T02:34:37+00:00
stdout_stderr/property_discovery_stderr.txt,other,.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-07-09T02:34:37+00:00
stdout_stderr/property_discovery_stdout.txt,other,.txt,670,a3b3f8d3e6a7a52bcb711f69e74a177aed6dce82ae18873e402068e0e7213c1a,2026-07-09T02:34:37+00:00
stdout_stderr/repair_stderr.txt,repair,.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-07-09T02:34:37+00:00
stdout_stderr/repair_stdout.txt,repair,.txt,443,e92b1cd56ed086c5e28c41f86989572d4346f7e71534af133fa1931ef3fa2bf1,2026-07-09T02:34:37+00:00
stdout_stderr/spec_extraction_stderr.txt,other,.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-07-09T02:34:37+00:00
stdout_stderr/spec_extraction_stdout.txt,other,.txt,414,fdea42302877b128bd285e3c591f1a4b6e03150dfb39cf64265b0a7a59a3eb79,2026-07-09T02:34:37+00:00
stdout_stderr/tool_execution_stderr.txt,other,.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-07-09T02:34:38+00:00
stdout_stderr/tool_execution_stdout.txt,other,.txt,621,e486683aa0c236e9d8310d82571002c9c95b492e48febefe4334919107313032,2026-07-09T02:34:38+00:00
tool_outputs/cbmc_output_iteration_00.txt,tool_output,.txt,444,9dacffda6766abfc7b1c1dcc05692d27021ef457c88dbcdf66a8d22fc5346375,2026-07-09T02:34:37+00:00
tool_outputs/cbmc_output_iteration_01.txt,tool_output,.txt,443,b627cc81b61cd5f71d8fbed6334ce6c5d4b70d40d580bcb431f7edaba5d07225,2026-07-09T02:34:38+00:00
workflow_plan.json,structured_output,.json,4532,0ef1016df3bf507d23cdb7056f807ddc3555b7f389945f28a62fb40e9fcbe661,2026-07-09T02:34:36+00:00
